         800
 trajectoria,iter:          50 temps  0.16666667070239782      ns
 C    4.3613493421208327       0.42411732434569616        4.4940255686733614     
 C   -4.5570941263035287       -4.4613432914401967       -1.4919190738723007     
 C    4.3922972298785723       -1.5446693741180162      -0.67810486187903019     
 C    1.4736926381700679       -1.5034286023388514        3.7897622769930495     
 C   0.18087559540385903        1.4488902248034836      -0.34114289996463371     
 C    1.4593092342454621        2.4737859959839130        3.4858718461633660     
 C    4.3424097271402884        4.5655400968422004       -2.6483510458997137     
 C    4.4201312153780989        4.4531713505207575        1.5371555959824841     
 C   -3.6251171228650203        1.3932244775994294        2.4684181583852562     
 C    3.2827196140271560        4.5424402641037700        2.5742028134158255     
 C   0.45525834950207883        4.4714117960803730        4.0351072385444837     
 C    2.6377959026773743        2.5650698762042916        4.6950186116020376     
 C   -4.3860296229490885      -0.56693964836504140       0.51262452081929522     
 C    3.3261265436227454       -1.6647968028340214        1.5431567601657503     
 C   -4.5443590653635164       -3.8663158683728769       0.27964248071672559     
 C    1.4557777580488476        2.5791896285711555        4.4937619168059753     
 C   -4.8431426556402970       -3.4788940239738313       -2.7294196389413741     
 C  -0.49248010629720879       -2.5463855057326090       0.52430382775228501     
 C    4.0147973466347482        1.2931761942236628       -4.5159083731975418     
 C    1.1934052344645469       0.39277774063638610        2.4408171549152620     
 C    2.7145329900977702        3.5318583075980099       0.40454667729794347     
 C   -1.9308663196196298        2.2741196301972275      -0.45176072302023373     
 C   -2.4988446972764873        4.4268106147332249      -0.38296952851703714     
 C   -2.3636230577725068        3.5530153231629384        2.4435941703101358     
 C    4.3095968736371537        4.1799415094159533       -1.5279080680887731     
 C   0.13048097689527047      -0.48279657732468340       -3.5934083377746102     
 C    1.3040352633641858        1.3016801296164573      -0.78137061885006387     
 C  -0.65396246663547786        4.7161353261194607       0.74809677539043495     
 C    2.4351109979614032       0.42528274525873566        1.3655807909550277     
 C    3.2200394893987929        1.5034778395223496       -2.8577777610467745     
 C   -1.7252576730012417        3.3289043227297821       0.61948714242279346     
 C   -1.5467621385596806       -3.0072929941242652       0.43007653092630521     
 C   -3.3424399336280812        1.8103723169764945      -0.47952649773198747     
 C    4.3695093425645464       -3.5086196313546800       -1.7989385171100980     
 C   -1.6987277406224444        3.3821625370421340        4.5981928914619212     
 C    3.3770896092519105       -2.2659622130227031        3.3916592745562086     
 C   -2.8335797671679792       -2.3975872070502313        1.4809148894709683     
 C    1.2927959060469860       -2.4896300372850848       -1.6510545364085092     
 C   -1.5436983764138912        2.2453703586930178       -1.4492616367761317     
 C    4.1660945535662028        1.4655438021465521       -2.3415310640420368     
 C    2.3265859279872281       -2.4119983072861775        2.4920653169536187     
 C   -4.5642167121542911        2.5086737447995877       0.34901511385267003     
 C    3.3034235857909056        4.5600422236681633       -2.4112927829067838     
 C   -3.6132753483702307        2.5442340820099454       -1.4498411731550895     
 C    2.4412257380085154        4.1693992758524603       -4.5949594286249580     
 C    1.2310750819061147       -1.3067825889722133        2.5797970978712099     
 C   -4.5014285003477852        2.4794896423516986        1.4321072748671964     
 C  -0.68247121878733785       0.45843047687196042       -2.2939753956296540     
 C    2.4271658212070837        2.1975562484327553       -1.5984474173488248     
 C    4.3629151532097463        3.5313093903071731        2.4414063483426176     
 C    3.5596020885625292       -3.5630777150225832      -0.37645779931271206     
 C    1.4110194411258490        3.4355841133995892       -1.5772612823406151     
 C   -3.3929786267988931       -1.7341087194569773       -3.6335243569794167     
 C   -3.6174374979648203        4.5970695449788037        4.6239874823214429     
